鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
前金區,房地(土地+建物),高雄市前金區七賢二路421~450號,4.44,商,,,1090113,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720430,41.46,1,1,1,有,有,1300000,31356,,0.0,0,,RPPNMLMLJHPFFAE57CA
鼓山區,土地,鼓中段一小段1111~1140地號,123.0,商,,,1080508,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,109756,,0.0,0,,RPTNMLPJKHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍子里大順一路601~630號,18.08,商,,,1081221,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020409,277.34000000000003,3,2,2,有,有,20700000,74638,坡道平面,26.77,0,,RPTOMLQJKHPFFAE38CA
前金區,房地(土地+建物),高雄市前金區中華四路301~330號,3.63,商,,,1081227,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850920,33.07,1,1,1,有,有,1550000,46870,,0.0,0,,RPVOMLLKKHPFFAE18CA
新興區,房地(土地+建物),高雄市新興區同心路91~120號,28.36,商,,,1081231,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0711217,107.74,3,2,2,有,無,4700000,43624,,0.0,0,,RPVNMLKMJHPFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區民權一路84巷1~30號,110.0,住,,,1081226,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0671016,228.97,6,2,4,有,無,19800000,86474,,0.0,0,,RPRNMLMLJHPFFBE87CA
苓雅區,房地(土地+建物),高雄市苓雅區四維四路211~240號,91.0,商,,,1081226,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080416,433.43,5,2,5,有,無,35210000,81236,,0.0,0,,RPXNMLKKKHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,5.16,商,,,1081231,土地1建物1車位0,十層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,120.61,3,2,2,有,有,4200000,34823,,0.0,0,,RPSOMLKKKHPFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,8.57,商,,,1081231,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,92.52,2,2,1,有,有,6500000,70255,坡道機械,5.14,0,,RPRNMLNJKHPFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區七賢一路121~150號,5.39,商,,,1081209,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070911,141.77,2,2,1,有,有,8400000,59251,坡道平面,0.0,0,附家電傢俱。,RPPOMLMKKHPFFBE77CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路91~120號,16.51,商,,,1081222,土地3建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315,258.5,4,2,3,有,有,16880000,65300,坡道平面,18.0,0,,RPPNMLSKKHPFFBE28CA
前鎮區,房地(土地+建物),高雄市前鎮區三多三路17巷1~30號,41.0,住,,,1090103,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0580120,104.2,3,1,3,有,無,4500000,43186,,0.0,0,親友、員工或其他特殊關係間之交易。;部份價金200萬贈與,RPQQMLLLJHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區華盛街1~30號,89.89,住,,,1081217,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0921121,229.28,4,4,3,有,無,5109144,22283,,0.0,0,親屬間自用住宅移轉。,RPUNMLMLJHPFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區管仲路50巷44弄1~30號,70.0,商,,,1090106,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0760520,179.97,4,3,3,有,無,11300000,62788,,0.0,0,,RPWNMLMLJHPFFCE48CA
小港區,房地(土地+建物),高雄市小港區松義街181~210號,98.25,住,,,1081220,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940819,185.67,6,2,3,有,無,11500000,61938,,0.0,0,含增建或未登記建物。;,RPWOMLMLJHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區精忠街162巷6弄1~30號,28.6,住,,,1090113,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680226,81.77000000000001,3,1,2,有,無,1500000,18344,,0.0,0,,RPXNMLLMJHPFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區育樂路151~180號,37.01,住,,,1081219,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970611,237.14,4,2,2,有,有,12500000,52711,坡道平面,0.0,0,,RPPNMLLJKHPFFCE57CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山中街160巷31~60號,63.0,住,,,1081215,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600325,76.0,2,2,2,有,無,5000000,65789,,0.0,0,含增建或未登記建物。;,RPVNMLPJKHPFFCE58CA
前鎮區,土地,仁愛段391~420地號,29.0,商,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1281800,44200,,0.0,0,向政府機關承購之案件。;,RPOOMLPJKHPFFCE97CA
小港區,房地(土地+建物),高雄市小港區桂陽路175巷5弄31~60號,65.0,住,,,1081215,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0631112,84.36,4,2,3,有,無,5400000,64011,,0.0,0,含增建或未登記建物。;,RPUNMLOKKHPFFCE48CA
小港區,房地(土地+建物),高雄市小港區鋼平街173巷1~30號,49.73,住,,,1081116,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830226,184.0,3,2,2,有,有,5100000,27717,,0.0,0,,RPXNMLKKKHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區廠新街99巷31~60號,89.9,住,,,1081124,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030704,220.56,7,2,3,有,無,12600000,57127,,0.0,0,,RPROMLPKKHPFFCE38CA
三民區,房地(土地+建物),高雄市三民區哈爾濱街1巷31~60號,57.0,商,,,1081223,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0550718,72.56,4,2,2,有,無,3054600,42098,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLSJKHPFFDE58CA
三民區,房地(土地+建物),高雄市三民區皓東路126巷1~30號,29.66,商,,,1081021,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0761009,113.57000000000001,3,2,2,有,無,4530000,39884,,0.0,0,,RPRNMLNKKHPFFDE18CA
楠梓區,土地,楠梓段四小段301~330地號,1139.0,住,,,1081108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110255200,96800,,0.0,0,,RPUOMLMLJHPFFEE58CA
左營區,房地(土地+建物),高雄市左營區大中二路624巷1~30號,8.03,住,,,1081222,土地1建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841020,102.17,2,2,2,有,有,4000000,39150,,0.0,0,,RPOPMLMLJHPFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區介壽路221巷1~30號,25.04,住,,,1081212,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000916,135.14,3,2,2,有,有,7400000,54758,坡道平面,13.95,0,,RPOOMLKMJHPFFEE87CA
楠梓區,土地,楠梓段四小段301~330地號,4.0,住,,,1081108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,450000,,0.0,0,畸零地或有合併使用之交易。;,RPWOMLKMJHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區重清路121~150號,72.95,住,,,1090112,土地1建物1車位0,全,五層,透天厝,住商用,見使用執照,0930906,217.19,5,2,4,有,無,15600000,71827,,0.0,0,含增建或未登記建物。;,RPWNMLLMJHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區惠民里惠正街61~90號,127.23,住,,,1081215,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080814,265.68,5,2,5,有,無,18800000,70762,,0.0,0,,RPQNMLRJKHPFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區智昌街301~330號,31.7,住,,,1081214,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690507,91.2,3,2,1,有,無,1850000,20285,,0.0,0,,RPTNMLRJKHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區興昌里15鄰中泰街91~120號,68.0,住,,,1081226,土地1建物1車位0,全,二層,透天厝,,加強磚造,0690507,95.32,3,2,2,有,無,3500000,36718,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLRJKHPFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區建楠路211~240號,88.0,商,,,1081225,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0951225,307.72,4,1,5,有,無,32000000,103991,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLKKKHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區建楠路211~240號,90.0,商,,,1081225,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0951225,307.72,4,1,5,有,無,32000000,103991,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLKKKHPFFEE87CA
左營區,房地(土地+建物),高雄市左營區自由三路391~420號,168.12,住,,,1081225,土地1建物7車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840916,1027.58,11,2,7,有,無,67520000,65708,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLNKKHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學十八街91~120號,4.84,住,,,1081027,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071220,57.1,2,1,1,有,無,3100000,54281,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNKKHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區榮總路501巷1~30號,62.0,住,,,1081120,土地1建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0750824,99.86,4,2,3,有,無,7300000,73102,,0.0,0,含增建或未登記建物。;,RPQOMLNJLHPFFEE28CA
燕巢區,土地,湖子內段121~150地號,4258.0,,一般農業區,農牧用地,1081122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11853175,2784,,0.0,0,,RPTPMLLLJHPFFFE58CA
岡山區,房地(土地+建物),高雄市岡山區本洲一街104巷1~30號,94.55,,鄉村區,乙種建築用地,1081214,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820501,157.62,4,2,2,有,無,4250000,26964,,0.0,0,,RPOQMLLLJHPFFFE18CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,48.13,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,132.94,3,2,2,有,有,6300000,47390,,0.0,0,,RPQNMLMLJHPFFFE18CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,61.7,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,170.34,4,2,2,有,有,7900000,46378,,0.0,0,,RPRNMLMLJHPFFFE28CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,48.13,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,132.94,3,2,2,有,有,6300000,47390,,0.0,0,,RPSNMLMLJHPFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,61.7,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,170.34,4,2,2,有,有,8000000,46965,,0.0,0,,RPTNMLMLJHPFFFE48CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,48.13,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,132.94,3,2,2,有,有,6380000,47992,,0.0,0,,RPUNMLMLJHPFFFE58CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,61.7,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,170.34,4,2,2,有,有,8300000,48726,,0.0,0,,RPVNMLMLJHPFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區白米里白米路271~300號,48.13,,鄉村區,乙種建築用地,1090108,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081028,132.94,3,2,2,有,有,6350000,47766,,0.0,0,,RPWNMLMLJHPFFFE78CA
梓官區,房地(土地+建物),高雄市梓官區梓平里3鄰梓官路87巷1~30號,83.68,住,,,1081219,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740723,152.4,4,1,2,有,無,1700000,11155,,0.0,0,親友之間特殊關係間之交易,RPPNMLOLJHPFFFE28CA
彌陀區,土地,安港段91~120地號,1322.32,,一般農業區,養殖用地,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,5445,,0.0,0,,RPRNMLKMJHPFFFE18CA
彌陀區,土地,安港段91~120地號,220.83,,一般農業區,養殖用地,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1202400,5445,,0.0,0,,RPSNMLKMJHPFFFE28CA
楠梓區,房地(土地+建物),高雄市楠梓區壽豐路331~360號,83.5,住,,,1090114,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770708,126.34,4,2,2,有,無,5000000,39576,,0.0,0,急買急賣。;,RPOPMLPKKHPFFEE38CA
燕巢區,房地(土地+建物),高雄市燕巢區海成二街91~120號,159.86,農,,,1081109,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0750403,127.11,4,2,3,有,無,5000000,39336,,0.0,0,含增建或未登記建物。;,RPUOMLLMJHPFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區介壽西路1~30號,115.0,住,,,1080717,土地1建物1車位0,一層，二層,二層,店面(店鋪),住商用,加強磚造,0620606,89.32,6,1,7,有,無,15800000,176892,,0.0,0,含增建或未登記建物。;,RPXNMLRKKHPFFFE76CA
橋頭區,土地,芋林段1201~1230地號,195.47,,一般農業區,農牧用地,1090103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,6139,,0.0,0,共有土地,RPPOMLKMJHPFFFE08CA
鳳山區,房地(土地+建物),高雄市鳳山區國泰路二段50巷4弄1~30號,26.9,住,,,1081228,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710426,73.65,3,2,2,有,無,2500000,33944,,0.0,0,,RPPQMLLLJHPFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新富路571~600號,10.32,住,,,1081216,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881020,147.36,3,2,2,有,有,6100000,41395,坡道機械,0.0,0,,RPVQMLLLJHPFFGE98CA
大樹區,房地(土地+建物),高雄市大樹區久堂路自強巷1~30號,132.41,住,,,1081208,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690209,72.24,0,0,0,無,無,2800000,38760,,0.0,0,"含增建或未登記建物。;瑕疵物件之交易。;屋況年久未修,須重新整理",RPQPMLMLJHPFFGE48CA
大樹區,房地(土地+建物),高雄市大樹區竹寮里蓬萊61~90號,184.74,,鄉村區,乙種建築用地,1090102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701215,160.38,4,2,2,有,無,3160000,19703,,0.0,0,,RPSNMLKMJHPFFGE38CA
大樹區,房地(土地+建物),高雄市大樹區竹寮里蓬萊31~60號,204.98,,鄉村區,乙種建築用地,1090102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701215,160.38,4,2,2,有,無,3510000,21886,,0.0,0,,RPTNMLKMJHPFFGE48CA
大樹區,房地(土地+建物),高雄市大樹區竹寮里蓬萊31~60號,195.01,,鄉村區,乙種建築用地,1090102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701215,160.38,4,2,2,有,無,3340000,20826,,0.0,0,,RPUNMLKMJHPFFGE58CA
大樹區,房地(土地+建物),高雄市大樹區竹寮里蓬萊31~60號,321.05,,鄉村區,乙種建築用地,1090102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701215,164.96,5,2,2,有,無,5490000,33281,,0.0,0,,RPVNMLKMJHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區文化西路70巷1~30號,8.64,商,,,1081228,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060704,89.37,2,2,1,有,有,5700000,63780,,0.0,0,,RPSOMLKMJHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區新國街31~60號,28.49,住,,,1081216,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740610,82.15,3,2,2,有,無,2700000,32867,,0.0,0,,RPROMLLMJHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區南正二路64巷37弄1~30號,43.0,住,,,1081226,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0751020,74.54,4,2,3,有,無,3700000,49638,,0.0,0,含增建或未登記建物。;,RPXNMLOJKHPFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區南江街69巷1~30號,74.0,住,,,1081219,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0620928,91.76,3,2,2,有,無,7900000,86094,,0.0,0,,RPQPMLNJKHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳松路114巷1~30號,172.0,住,,,1081217,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0620630,204.6,4,2,1,有,無,13350000,65249,,0.0,0,含增建或未登記建物。,RPROMLPJKHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區光復路二段241~270號,38.18,住,,,1081218,土地1建物1車位0,一層，騎樓，夾層，地下層,七層,店面(店鋪),住商用,鋼筋混凝土造,0790605,219.75,6,1,2,有,有,17500000,79636,,0.0,0,含增建或未登記建物。;,RPPPMLPJKHPFFGE58CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區長明街61~90號,19.5,住,,,1081224,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060628,113.11,2,2,1,有,有,7380000,65246,坡道平面,24.62,0,,RPRNMLLKKHPFFGE28CA
鳳山區,土地,頂新段91~120地號,58.79,住,,,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,54431,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNKKHPFFGE09CA
鳳山區,建物,高雄市鳳山區頂新二街151~180號,0.0,,,,1090110,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0990301,100.48,5,2,3,有,無,2200000,21895,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLNKKHPFFGE28CA
鳳山區,房地(土地+建物),高雄市鳳山區南京路228巷1~30號,4.57,住,,,1090112,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850125,41.75,1,1,1,有,有,1780000,42635,,0.0,0,,RPXOMLOKKHPFFGE66CA
旗山區,房地(土地+建物),高雄市旗山區旗南一路211~240號,72.96,住,,,1081221,土地14建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0650530,120.15,3,1,2,有,無,3500000,29130,,0.0,0,,RPUNMLMLJHPFFHE78CA
仁武區,房地(土地+建物),高雄市仁武區大昌街91~120號,13.98,住,,,1090114,土地1建物1車位0,地下一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831027,39.83,1,1,1,有,有,1520000,38162,,0.0,0,,RPROMLLLJHPFFIE58CA
仁武區,土地,北屋段361~390地號,237.01,住,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5870000,24767,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLMLJHPFFIE56CA
大社區,房地(土地+建物),高雄市大社區新興路46巷1~30號,133.0,住,,,1090102,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1081015,321.91,5,2,4,有,無,16780000,52126,,0.0,0,,RPPNMLLJKHPFFIE18CA
大社區,房地(土地+建物),高雄市大社區民生路121~150號,12.93,住,,,1081219,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821116,105.13,3,2,2,有,有,2600000,24731,,0.0,0,,RPQNMLRJKHPFFIE88CA
大社區,房地(土地+建物),高雄市大社區萬金路1~30號,16123.54,其他,,,1081106,土地26建物3車位0,一層，二層，三層，四層，五層，六層，七層，八層，九層，屋頂突出物，地下層,九層,廠辦,見其他登記事項,鋼筋混凝土造,0921003,5266.36,24,0,9,有,無,301500000,57250,,0.0,0,標的內含廠房.守衛室.辦公大樓及未辦保存登記部分,RPVNMLSKKHPFFIE96CA
美濃區,土地,泰中段1~30地號,522.94,住,,,1081108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18982680,36300,,0.0,0,,RPPNMLRJKHPFFKE98CA
大寮區,房地(土地+建物),高雄市大寮區鳳林一路184巷121~150號,96.68,住,,,1090107,土地1建物1車位0,全,三層,透天厝,見使用執照,鋼筋混凝土造,0810104,159.89,3,2,2,有,無,4260000,26643,,0.0,0,,RPUOMLMLJHPFFLE66CA
大寮區,土地,水廠段151~180地號,440.66,農,,,1090116,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2197934,4988,,0.0,0,"親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;無買賣契約書,以當期公告現值為買賣價格",RPTNMLLLJHPFFLE98CA
大寮區,土地,新庄段991~1020地號,1260.02,住,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,14285,,0.0,0,受債權債務影響或債務抵償之交易。;,RPSPMLLLJHPFFLE09CA
林園區,房地(土地+建物),高雄市林園區海墘路31巷1~30號,73.58,商,,,1081224,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820529,172.82,5,2,3,有,無,3200000,18516,,0.0,0,,RPRNMLPJKHPFFLE09CA
林園區,土地,林子邊段1201~1230地號,175.0,住,,,1081228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2110000,12057,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLRJKHPFFLE27CA
鹽埕區,房地(土地+建物),高雄市鹽埕區河西路91~120號,5.05,商,,,1090105,土地1建物1車位0,五層,八層,套房(1房1廳1衛),,鋼筋混凝土造,0690912,38.5,1,1,1,有,無,1100000,28571,,0.0,0,,RPQNMLNJKHPFFAE77DA
前鎮區,土地,仁愛段91~120地號,68.0,住,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2219520,32640,,0.0,0,向政府機關承購之案件。;,RPPNMLNJKHPFFCE87DA
前鎮區,房地(土地+建物),高雄市前鎮區廣東三街420巷1~30號,30.15,住,,,1081129,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700918,86.07,3,2,2,有,無,2700000,31370,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLKKKHPFFCE67DA
鳳山區,土地,竹子腳段271~300地號,19.0,住,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,801800,42200,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXNMLKMJHPFFGE98DA
鳳山區,土地,竹子腳段271~300地號,86.0,住,,,1090106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3499620,40693,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPOOMLKMJHPFFGE18DA
旗山區,房地(土地+建物),高雄市旗山區復新東街39巷6弄1~30號,57.65,住,,,1081226,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0611010,82.74,4,1,3,有,無,2700000,32632,,0.0,0,,RPPNMLMLJHPFFHE38DA
旗山區,房地(土地+建物),高雄市旗山區花旗二路148巷2弄1~30號,87.96,,山坡地保育區,丙種建築用地,1090110,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840222,154.24,3,2,2,有,無,2600000,16857,,0.0,0,,RPRNMLMLJHPFFHE58DA
旗山區,土地,中溪洲段61~90地號,46.84,,鄉村區,乙種建築用地,1090108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,3202,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLNJKHPFFHE48DA
旗山區,土地,富興段991~1020地號,296.79,,特定農業區,水利用地,1081206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,1887,,0.0,0,,RPPNMLPJKHPFFHE58DA
茄萣區,土地,成功段301~330地號,13.37,住,,,1090102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,123014,9201,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLLJHPFFJE09DA
鳳山區,房地(土地+建物),高雄市鳳山區南榮路151~180號,6.76,其他,,,1090102,土地1建物1車位0,一層，騎樓,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0821108,40.4,0,0,0,無,有,6900000,170792,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPLKHPFFGE78EA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路61~90號,25.47,商,,,1080928,土地1建物1車位0,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,342.57,5,2,4,有,有,18800000,54879,坡道平面,0.0,0,,RPPNMLKLJHPFFCE87CD
楠梓區,房地(土地+建物),高雄市楠梓區德民路520巷1~30號,31.66,住,,,1081230,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770123,129.70000000000002,5,0,5,有,有,3600000,27756,,0.0,0,,RPPNMLLLJHPFFEE18CD
楠梓區,土地,楠都段一小段1141~1170地號,27.25,住,,,1081219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,66055,,0.0,0,現狀作為道路使用,RPQNMLLLJHPFFEE28CD
