鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
五股區,房地(土地+建物)+車位,新北市五股區凌雲路一段133巷1~30號,14.12,住,,,1081203,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020114,95.78,2,1,1,有,有,7100000,74128,坡道機械,18.69,0,,RPOOMLKMJHPFFBF87EA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.65,商,,,1040515,土地1建物1車位1,二十一層,二十九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5950000,81664,坡道機械,12.98,650000,,RPSPMLQLKHPFFEF66EA
淡水區,土地,地號781~810地號,1049.46,,山坡地保育區,農牧用地,1090110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3550000,3383,,0.0,0,,RPXOMLLMJHPFFEF56EA
八里區,土地,地號1141~1170地號,44.66,其他,,,1090110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,6717,,0.0,0,,RPPNMLKLJHPFFEF18CD
八里區,土地,地號1111~1140地號,105.64,其他,,,1090110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,6626,,0.0,0,,RPRNMLKLJHPFFEF38CD
樹林區,房地(土地+建物)+車位,新北市樹林區中山路二段31~60號,14.03,住,,,1081221,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071211,128.17000000000002,2,2,1,有,有,11290000,88086,坡道平面,33.74,0,,RPPNMLRKJHPFFIF56CD
中和區,房地(土地+建物),新北市中和區民享街92巷1~30號,34.61,住,,,1090103,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690702,105.12,3,1,2,有,無,4380000,41667,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLNJKHPFFHF68EA
中和區,房地(土地+建物)+車位,新北市中和區員山路571~600號,23.29,住,,,1081221,土地1建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060808,219.42000000000002,3,2,2,有,有,35080000,165562,坡道平面,20.22,2100000,,RPWPMLKKKHPFFHF66EA
淡水區,房地(土地+建物),新北市淡水區仁愛街1~30號,38.46,住,,,1081231,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681212,95.59,3,2,1,有,無,6080000,63605,,0.0,0,陽台外推,RPTNMLMJLHPFFEF68EA
淡水區,房地(土地+建物),新北市淡水區新民街178巷31~60號,30.14,住,,,1081222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700625,93.4,3,2,2,有,無,4860000,52034,,0.0,0,頂樓加蓋.陽台外推,RPUNMLMJLHPFFEF78EA
新莊區,房地(土地+建物),新北市新莊區中正路223巷1~30號,28.17,住,,,1081205,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720107,106.93,3,1,2,有,無,4200000,39278,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLNJLHPFFBF18EA
深坑區,房地(土地+建物)+車位,新北市深坑區松柏街37巷1~30號,11.95,,一般農業區,甲種建築用地,1090105,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880927,51.98,3,2,2,有,有,2250000,43286,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLPKKHPFFCF88EA
板橋區,房地(土地+建物)+車位,新北市板橋區重慶路241~270號,20.9,其他,,,1090131,土地1建物3車位2,九層,三十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0811208,309.28,4,1,2,有,有,30000000,96999,坡道平面,74.96,0,親友、員工或其他特殊關係間之交易。;,RPSOMLQLKHPFFAF78EA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段541~570號,36.77,住,,,1081228,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040803,190.74,3,2,2,有,有,14550000,76282,坡道平面,0.0,0,,RPTQMLNJKHPFFBF68EA
泰山區,房地(土地+建物),新北市泰山區文化街1~30號,20.08,住,,,1081202,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950519,92.96000000000001,2,2,2,有,有,8500000,91437,,0.0,0,二親等買賣,RPVRMLPJKHPFFBF56EA
新莊區,房地(土地+建物),新北市新莊區永安街1~30號,84.95,住,,,1081217,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0570101,117.86,8,3,3,有,無,12000000,101816,,0.0,0,二等親買賣,RPTPMLQJKHPFFBF88EA
板橋區,房地(土地+建物),新北市板橋區國光路67巷1~30號,14.43,住,,,1081120,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840323,78.11,2,2,2,有,有,8500000,108821,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQLKHPFFAF68EA
中和區,房地(土地+建物),新北市中和區景平路421~450號,5.06,住,,,1081211,土地1建物1車位0,九層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860515,36.980000000000004,1,1,1,有,有,5300000,143321,,0.0,0,含增建或未登記建物。,RPVNMLKKKHPFFHF88DA
永和區,房地(土地+建物),新北市永和區秀朗路一段196巷1~30號,114.0,其他,,,1081218,土地4建物1車位0,全,一層,透天厝,住家用,磚造,0530702,35.0,6,0,6,有,無,13500000,385714,,0.0,0,含增建或未登記建物。,RPVOMLLMJHPFFHF56DA
三重區,房地(土地+建物)+車位,新北市三重區集英路61~90號,18.49,商,,,1081226,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040702,170.45,3,2,2,有,有,22880000,149465,坡道平面,32.09,2200000,含增建或未登記建物。,RPQNMLSJKHPFFGF98DA
三重區,房地(土地+建物),新北市三重區中正南路97巷1~30號,20.79,住,,,1081221,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650821,38.0,1,2,1,有,無,3650000,96053,,0.0,0,含增建或未登記建物。,RPRNMLMJKHPFFGF48DA
三重區,房地(土地+建物),新北市三重區三和路三段139巷1~30號,20.0,住,,,1081208,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690505,91.0,3,2,1,有,無,8000000,87912,,0.0,0,含增建或未登記建物。,RPTONLPJKHPFFGF56DA
汐止區,房地(土地+建物),新北市汐止區工建路91~120號,19.65,住,,,1081221,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981120,121.33000000000001,3,2,2,有,有,13000000,107146,,0.0,0,含增建或未登記建物。,RPSQMLOJKHPFFDF78DA
淡水區,房地(土地+建物),新北市淡水區水源街二段177巷91~120號,12.89,住,,,1081227,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851202,71.81,3,2,1,有,有,4200000,58488,,0.0,0,含增建或未登記建物。,RPRQMLNJKHPFFEF68DA
汐止區,車位,新北市汐止區明峰街61~90號,0.56,住,,,1081229,土地0建物0車位1,,,其他,,,,16.07,0,0,0,有,有,1650000,,坡道平面,16.07,1650000,單獨車位交易。;,RPXPMLOJKHPFFDF56DA
汐止區,車位,新北市汐止區明峰街61~90號,0.56,住,,,1081229,土地0建物0車位1,,,其他,,,,18.99,0,0,0,有,有,1750000,,坡道平面,18.99,1750000,單獨車位交易。;,RPOQMLOJKHPFFDF38DA
汐止區,房地(土地+建物)+車位,新北市汐止區明峰街61~90號,44.48,住,,,1081229,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020603,335.57,4,2,3,有,有,31880000,93686,坡道平面,37.98,4000000,含增建或未登記建物。,RPPQMLOJKHPFFDF48DA
汐止區,房地(土地+建物)+車位,新北市汐止區水源路二段22巷1~30號,27.07,住,,,1081220,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870814,177.98,3,2,2,有,有,12520000,70345,坡道平面,0.0,1700000,含增建或未登記建物。,RPRPMLLMJHPFFDF48DA
新店區,房地(土地+建物),新北市新店區中正路263巷1~30號,20.79,住,,,1081211,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0800814,110.78,3,2,1,有,有,14200000,128182,,0.0,0,含增建或未登記建物。,RPQOMLOJKHPFFCF28DA
新店區,房地(土地+建物)+車位,新北市新店區溪園路361~390號,22.25,住,,,1081113,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921201,226.3,4,2,2,有,有,21000000,98763,坡道平面,29.87,1600000,含增建或未登記建物。,RPROMLKKKHPFFCF08DA
土城區,房地(土地+建物),新北市土城區裕民路114巷1~30號,10.64,住,,,1081208,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810717,73.99000000000001,2,2,1,有,有,9300000,125693,,0.0,0,含增建或未登記建物。,RPTOMLPJKHPFFAF48DA
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街61~90號,32.16,住,,,1081219,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041116,278.12,3,2,2,有,有,30180000,118018,坡道平面,52.9,3600000,,RPUQMLSJKHPFFBF56DA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路121~150號,15.65,住,,,1081219,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,101.62,1,1,1,有,有,6380000,62783,坡道平面,27.47,0,,RPSNMLSKKHPFFIF76CA
樹林區,土地,水源段601~630地號,1421.0,其他,,,1090110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74000000,52076,,0.0,0,政府機關工程用地協議價購,RPWNMLSKKHPFFIF17CA
三峽區,房地(土地+建物),新北市三峽區民生街1巷1~30號,94.39,住,,,1081225,土地5建物1車位0,全,三層,透天厝,住家用,加強磚造,0690507,161.65,14,0,14,有,無,15530000,96072,,0.0,0,含增建或未登記建物。;隔間套房,RPTOMLLKKHPFFIF88CA
鶯歌區,土地,大湖段崁腳小段1~30地號,70.44,,山坡地保育區,丁種建築用地,1080403,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2002800,28433,,0.0,0,現場為私設道路,RPWNMLOKKHPFFIF76CA
鶯歌區,土地,大湖段崁腳小段1~30地號,67.03,,山坡地保育區,丁種建築用地,1080403,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900200,28349,,0.0,0,現場為私設道路,RPOOMLOKKHPFFIF68CA
鶯歌區,土地,大湖段崁腳小段1~30地號,440.27,,山坡地保育區,丁種建築用地,1080516,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8804500,19998,,0.0,0,現場為私設道路,RPPOMLOKKHPFFIF78CA
鶯歌區,房地(土地+建物),新北市鶯歌區國中街91~120號,19.12,住,,,1081224,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860612,108.46000000000001,3,2,2,有,無,5300000,48866,,0.0,0,含增建或未登記建物。;,RPSPMLRJKHPFFIF76CA
三峽區,房地(土地+建物),新北市三峽區國光街12巷1~30號,34.4,住,,,1081222,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790412,155.55,5,0,5,有,有,10000000,64288,,0.0,0,隔間套房,RPXNMLKKKHPFFIF09CA
樹林區,土地,樹德段361~390地號,268.29,其他,,,1090117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,16773,,0.0,0,,RPQOMLRKKHPFFIF56CA
中和區,車位,新北市中和區中正路781~810號,0.95,住,,,1081223,土地0建物0車位1,,,其他,,,,36.98,0,0,0,有,有,1300000,,坡道平面,36.98,1300000,,RPWOMLRLKHPFFHF17CA
中和區,土地,景福段361~390地號,156.51,其他,,,1081217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6197994,39601,,0.0,0,包含公共設施保留地之交易。;,RPUNMLOLKHPFFHF56CA
樹林區,房地(土地+建物)+車位,新北市樹林區大安路211~240號,28.66,住,,,1081203,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061113,184.42000000000002,3,2,2,有,有,18000000,103000,坡道機械,17.43,800000,,RPTOMLNJKHPFFIF98CA
樹林區,土地,慈恩段361~390地號,245.41,其他,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10022000,40838,,0.0,0,,RPQOMLNJKHPFFIF68CA
樹林區,土地,備內段1231~1260地號,231.67,其他,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,5180,,0.0,0,法院判決,RPWNMLOJKHPFFIF66CA
三峽區,房地(土地+建物),新北市三峽區復興路42巷1~30號,7.56,住,,,1081213,土地1建物1車位0,一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,79.96000000000001,3,2,1,有,有,7100000,88794,,0.0,0,,RPVNMLPJKHPFFIF66CA
三峽區,房地(土地+建物)+車位,新北市三峽區學成路331~360號,21.37,商,,,1081221,土地1建物1車位1,十八層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010724,222.65,4,2,2,有,有,19580000,87941,坡道平面,40.51,0,,RPSOMLPJKHPFFIF09CA
鶯歌區,土地,尖山腳段721~750地號,50.48,其他,,,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,6537,,0.0,0,包含公共設施保留地之交易。;,RPPOMLOJKHPFFIF68CA
三峽區,土地,地號1291~1320地號,40.39,,一般農業區,水利用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,185794,4600,,0.0,0,本案係屬於協議價購案件,RPPNMLMJKHPFFIF38CA
三峽區,土地,地號1291~1320地號,62.53,,一般農業區,水利用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,287630,4600,,0.0,0,本案係屬於協議價購案件,RPRNMLMJKHPFFIF58CA
三峽區,土地,地號1291~1320地號,187.59,,一般農業區,水利用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,862891,4600,,0.0,0,本案係屬於協議價購案件,RPSNMLMJKHPFFIF68CA
三峽區,土地,地號1291~1320地號,62.53,,一般農業區,水利用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,287630,4600,,0.0,0,本案係屬於協議價購案件,RPTNMLMJKHPFFIF78CA
三峽區,土地,地號1291~1320地號,62.53,,一般農業區,水利用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,287630,4600,,0.0,0,本案係屬於協議價購案件,RPUNMLMJKHPFFIF88CA
三峽區,土地,地號1231~1260地號,747.97,,一般農業區,水利用地,1090115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3440662,4600,,0.0,0,本案係屬於協議價購案件,RPVNMLMJKHPFFIF98CA
中和區,房地(土地+建物),新北市中和區中和路151~180號,8.0,商,,,1081228,土地1建物1車位0,二十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080522,87.11,2,2,1,有,有,13500000,154976,,0.0,0,,RPRNMLLKKHPFFHF48CA
中和區,房地(土地+建物),新北市中和區景新街423巷1~30號,33.8,住,,,1081228,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0590607,112.69,3,2,2,有,無,12250000,108705,,0.0,0,,RPQOMLMKKHPFFHF58CA
中和區,房地(土地+建物)+車位,新北市中和區中原街1~30號,82.92,住,,,1080910,土地1建物1車位3,九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1031205,472.28,0,0,5,有,有,77380000,185167,坡道平面,93.81,7300000,,RPRNMLQJKHPFFHF88CA
中和區,房地(土地+建物),新北市中和區大勇街25巷15弄1~30號,35.62,住,,,1081203,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0610415,68.02,3,2,1,有,無,8060000,118495,,0.0,0,含增建或未登記建物。;,RPTOMLPJKHPFFHF09CA
中和區,房地(土地+建物),新北市中和區南山路181~210號,11.56,住,,,1081220,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950623,122.14,3,2,2,有,有,16320000,133617,,0.0,0,含增建或未登記建物。;,RPWNMLNJKHPFFHF09CA
中和區,房地(土地+建物),新北市中和區民樂路1~30號,7.84,其他,,,1081230,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940426,93.07,2,2,1,有,有,10300000,110669,,0.0,0,含增建或未登記建物。依仲介公司提供之資料登錄,RPXNMLNJKHPFFHF56CA
中和區,車位,新北市中和區南山路181~210號,1.98,住,,,1081220,土地0建物0車位1,,,其他,,,,23.83,0,0,0,有,有,2100000,,坡道平面,23.83,2100000,單獨車位交易。;,RPOOMLNJKHPFFHF38CA
中和區,房地(土地+建物),新北市中和區景平路61~90號,20.16,住,,,1081224,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790508,152.67000000000002,4,2,2,有,有,15700000,102836,,0.0,0,含增建或未登記建物。;,RPOQMLNJKHPFFHF58CA
中和區,房地(土地+建物)+車位,新北市中和區民安街91~120號,21.26,住,,,1081201,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060726,162.64,3,2,2,有,有,18960000,121081,坡道機械,14.31,1000000,,RPWNMLOJKHPFFHF56CA
中和區,房地(土地+建物),新北市中和區中山路二段312巷33弄1~30號,60.06,住,,,1081203,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701123,128.83,3,2,1,有,無,11060000,85850,,0.0,0,,RPWOMLLMJHPFFHF56CA
蘆洲區,房地(土地+建物),新北市蘆洲區鷺江街31~60號,31.2,住,,,1090109,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790208,117.56,3,2,2,有,無,8800000,74855,,0.0,0,,RPPNMLOJKHPFFGF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1040421,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,1,2,1,有,有,8110000,75679,坡道平面,25.97,950000,,RPTPMLOLKHPFFEF98CA
八里區,房地(土地+建物)+車位,新北市八里區訊塘路31~60號,22.14,住,,,1081231,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820310,119.58999999999999,3,2,2,有,有,5520000,46158,坡道平面,0.0,0,陽台外推、部分增建,RPOQMLOLKHPFFEF58CA
三芝區,房地(土地+建物),新北市三芝區樂全街61~90號,22.47,,山坡地保育區,丙種建築用地,1090102,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850601,51.66,1,1,1,有,有,1000000,19357,,0.0,0,,RPUQMLPJKHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段121~150號,19.51,住,,,1081218,土地1建物1車位2,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970917,134.88,3,2,2,有,有,8350000,61907,坡道機械,20.5,0,,RPTNMLRJKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,7.25,商,,,1031124,土地1建物1車位1,十三層,二十九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080822,107.9,1,1,1,有,有,7050000,73233,坡道平面,25.97,1050000,,RPVOMLLLKHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.65,商,,,1030913,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5730000,78274,坡道機械,12.98,650000,,RPWOMLLLKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區自立路31~60號,16.25,住,,,1081122,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871103,94.43,2,2,1,有,有,8080000,85566,坡道機械,20.2,0,含增建或未登記建物。;,RPWNMLOJKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路151~180號,22.26,住,,,1081231,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118,162.85000000000002,3,2,2,有,有,12980000,79705,坡道平面,36.3,0,親友、員工或其他特殊關係間之交易。;,RPQRMLLMJHPFFEF58CA
汐止區,土地,北山段691~720地號,16.87,其他,,,1081112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2022809,119906,,0.0,0,政府機關工程用地協議價購,RPUNMLSKKHPFFDF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區汐平路一段1~30號,29.9,住,,,1081126,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080502,186.07,3,2,2,有,無,13500000,83328,坡道平面,39.66,1300000,,RPTOMLTKKHPFFDF56CA
汐止區,房地(土地+建物),新北市汐止區樟樹二路241~270號,18.97,住,,,1081221,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890819,124.38,3,2,2,有,有,11000000,88439,,0.0,0,,RPOPMLTKKHPFFDF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.36,商,,,1040529,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.91999999999999,2,2,1,有,有,9060000,83834,坡道平面,25.97,1100000,,RPUNMLMKKHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.35,商,,,1040416,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.39,0,0,0,無,有,5790000,86957,坡道機械,12.98,450000,,RPVNMLMKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.52,商,,,1040416,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.38,0,0,0,無,有,6640000,86957,坡道平面,25.97,1300000,,RPWNMLMKKHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段361~390號,5.52,商,,,1040423,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.38,0,0,0,無,有,6550000,85491,坡道平面,25.97,1300000,,RPPOMLMKKHPFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段421~450號,5.65,商,,,1031007,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5650000,80123,坡道機械,12.98,450000,,RPROMLMKKHPFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1030928,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,1,2,1,有,有,8160000,76208,坡道平面,25.97,950000,,RPSOMLMKKHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,8.17,商,,,1030913,土地1建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,118.64,2,2,1,有,有,8360000,76184,坡道平面,25.97,1300000,,RPUOMLMKKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,5.37,商,,,1031124,土地1建物1車位1,五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,74.56,0,0,0,無,有,5270000,75024,坡道機械,12.98,650000,,RPVOMLMKKHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段331~360號,5.53,商,,,1030919,土地1建物1車位1,五層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.55000000000001,0,0,0,無,有,5840000,77785,坡道平面,25.97,1050000,,RPWOMLMKKHPFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,20.46,商,,,1040529,土地1建物1車位2,五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,285.95,4,2,2,有,有,20450000,76963,坡道平面,51.94,2440000,,RPXOMLMKKHPFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段331~360號,8.33,商,,,1030915,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,120.58,1,2,1,有,有,8430000,75362,坡道平面,25.97,1300000,,RPOPMLMKKHPFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.65,商,,,1030913,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,77.88,0,0,0,無,有,5680000,77504,坡道機械,12.98,650000,,RPPPMLMKKHPFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.03,商,,,1031004,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,70.69,0,0,0,無,有,4920000,77456,坡道機械,12.98,450000,,RPQPMLMKKHPFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段361~390號,5.03,商,,,1030913,土地1建物1車位1,七層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,70.69,0,0,0,無,有,5120000,77456,坡道機械,12.98,650000,,RPRPMLMKKHPFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段301~330號,8.07,商,,,1031117,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,117.53999999999999,2,2,1,有,有,7660000,71639,坡道平面,25.97,1100000,,RPSPMLMKKHPFFEF58CA
